id,lat,lng,地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード
t_travospublic_measure_5m.25997712.202505201245,35.78172684,139.8030451,83,,3310720,1,20250520,1245,63,12,3,0,0,0,0,85,24,6,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997713.202505201245,35.723854,139.819876,83,,3310730,1,20250520,1245,79,8,7,0,0,0,0,57,6,3,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997714.202505201245,35.76173829,139.8620188,83,,3310740,1,20250520,1245,100,11,6,0,0,0,0,0,0,0,0,1,1,0,3,202505201245
t_travospublic_measure_5m.25997715.202505201245,35.76808033,139.8831359,83,,3310750,1,20250520,1245,76,5,4,0,0,0,0,90,21,5,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997716.202505201245,36.33359304,140.487226,83,,3310760,1,20250520,1245,44,9,0,0,0,0,0,31,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997717.202505201245,35.69686771,139.8301488,83,,3310770,1,20250520,1245,59,8,10,0,0,0,0,54,15,4,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997718.202505201245,35.55051345,139.7165117,83,,3310780,1,20250520,1245,54,13,3,0,0,0,0,65,7,7,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997719.202505201245,35.30616103,139.624807,83,,3310790,1,20250520,1245,45,9,0,0,0,0,0,40,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997720.202505201245,35.45761703,139.54761,83,,3310800,1,20250520,1245,212,75,0,0,0,0,0,245,137,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997721.202505201245,35.88142903,139.9657318,83,,3310810,1,20250520,1245,66,23,4,0,0,0,0,55,28,9,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997722.202505201245,36.65616784,139.0205401,83,,3310830,1,20250520,1245,19,6,1,0,0,0,0,27,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997723.202505201245,35.67115788,139.6194506,83,,3310840,1,20250520,1245,71,7,4,0,0,0,0,67,10,3,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997724.202505201245,35.64482946,138.6173022,83,,3310850,1,20250520,1245,86,5,0,0,0,0,0,69,7,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997725.202505201245,35.85597447,138.2880181,83,,3310860,1,20250520,1245,7,5,0,0,0,0,0,12,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997726.202505201245,35.58082577,138.474952,83,,3310880,1,20250520,1245,25,3,0,0,0,0,0,21,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997727.202505201245,35.60764403,139.613062,83,,3310900,1,20250520,1245,96,20,9,0,0,0,0,82,13,8,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997728.202505201245,35.34910803,139.141352,83,,3310910,1,20250520,1245,29,15,3,0,0,0,0,34,23,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997729.202505201245,35.74888073,139.6969986,83,,3310920,1,20250520,1245,64,11,9,0,0,0,0,56,3,3,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997730.202505201245,35.75775304,139.6835902,83,,3310930,1,20250520,1245,95,7,5,0,0,0,0,83,9,6,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997731.202505201245,35.65382015,140.0442401,83,,3310940,1,20250520,1245,87,27,4,0,0,0,0,83,24,3,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997732.202505201245,35.64815995,139.9005461,83,,3310950,1,20250520,1245,84,41,6,0,0,0,0,67,38,14,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997733.202505201245,35.6467214,139.8238456,83,,3310960,1,20250520,1245,17,14,2,0,0,0,0,0,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997734.202505201245,37.93221504,139.139722,84,,4110010,1,20250520,1245,116,25,0,0,0,0,0,147,48,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997735.202505201245,37.96100604,139.354741,84,,4110020,1,20250520,1245,46,7,0,0,0,0,0,42,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997736.202505201245,38.54063404,139.550276,84,,4110030,1,20250520,1245,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,202505201245
t_travospublic_measure_5m.25997737.202505201245,37.89993404,139.068639,84,,4110040,1,20250520,1245,218,33,0,0,0,0,0,232,29,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997738.202505201245,37.56415503,138.8938299,84,,4110060,1,20250520,1245,23,3,3,0,0,0,0,37,9,2,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997739.202505201245,37.44889504,138.768281,84,,4110070,1,20250520,1245,31,4,0,0,0,0,0,42,7,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997740.202505201245,36.97923004,137.642048,84,,4110090,1,20250520,1245,5,14,0,0,0,0,0,4,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997741.202505201245,36.7371474,137.3387361,84,,4110110,1,20250520,1245,57,6,0,0,0,0,0,57,5,1,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997742.202505201245,36.7429594,137.1063924,84,,4110120,1,20250520,1245,60,13,2,0,0,0,0,52,13,1,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997743.202505201245,36.75988563,137.0465469,84,,4110130,1,20250520,1245,52,11,2,0,0,0,0,68,11,1,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997744.202505201245,36.67652506,136.8260425,84,,4110140,1,20250520,1245,36,8,2,0,0,0,0,28,18,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997745.202505201245,36.58904688,136.6271782,84,,4110150,1,20250520,1245,132,15,0,0,0,0,0,130,32,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997746.202505201245,36.33272804,136.420834,84,,4110160,1,20250520,1245,41,18,0,0,0,0,0,33,12,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997747.202505201245,36.29588204,136.303694,84,,4110170,1,20250520,1245,28,5,0,0,0,0,0,23,8,7,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997748.202505201245,37.35568203,138.5718066,84,,4110180,1,20250520,1245,18,2,0,0,0,0,0,16,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997749.202505201245,36.78534532,138.8016209,84,,4110190,1,20250520,1245,9,1,0,0,0,0,0,6,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997750.202505201245,37.05929118,138.8725331,84,,4110200,1,20250520,1245,33,6,2,0,0,0,0,33,4,1,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997751.202505201245,37.37930564,138.8344324,84,,4110210,1,20250520,1245,7,5,18,0,0,0,0,33,7,3,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997752.202505201245,36.85951204,138.194944,84,,4110220,1,20250520,1245,13,3,0,0,0,0,0,16,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997753.202505201245,36.59277687,137.2042608,84,,4110230,1,20250520,1245,28,4,0,0,0,0,0,25,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997754.202505201245,36.68543045,137.2119749,84,,4110240,1,20250520,1245,70,3,0,0,0,0,0,68,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997755.202505201245,37.66099004,139.47592,84,,4110250,1,20250520,1245,14,3,0,0,0,0,0,16,7,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997756.202505201245,38.08137904,139.576978,84,,4110260,1,20250520,1245,14,3,0,0,0,0,0,7,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997757.202505201245,37.60222104,138.798415,84,,4110270,1,20250520,1245,9,5,0,0,0,0,0,11,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997758.202505201245,36.6506118,136.963672,84,,4110280,1,20250520,1245,32,3,1,0,0,0,0,47,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997759.202505201245,36.52124204,136.587868,84,,4110290,1,20250520,1245,27,5,0,0,0,0,0,64,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997760.202505201245,36.59043404,136.685666,84,,4110300,1,20250520,1245,62,8,0,0,1,0,0,72,15,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997761.202505201245,37.04649904,137.047738,84,,4110310,1,20250520,1245,4,0,0,0,0,0,0,2,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997762.202505201245,36.86868642,136.96136,84,,4110320,1,20250520,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997763.202505201245,36.83313511,136.9442582,84,,4110330,1,20250520,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997764.202505201245,36.75969224,136.9658715,84,,4110340,1,20250520,1245,18,4,0,0,0,0,0,13,11,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997765.202505201245,37.24065004,136.905469,84,,4110350,1,20250520,1245,6,0,0,0,0,0,0,10,4,0,0,1,0,0,3,202505201245
t_travospublic_measure_5m.25997766.202505201245,37.31000404,136.9066,84,,4110351,1,20250520,1245,7,2,0,0,0,0,0,4,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997767.202505201245,37.83527204,139.227435,84,,4110370,1,20250520,1245,34,0,0,0,0,0,0,37,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997768.202505201245,37.82937004,139.20906,84,,4110371,1,20250520,1245,19,2,0,0,0,0,0,20,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997769.202505201245,37.73164304,139.333641,84,,4110380,1,20250520,1245,18,0,0,0,0,0,0,8,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997770.202505201245,37.69937604,139.38248,84,,4110390,1,20250520,1245,12,2,0,0,0,0,0,12,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997771.202505201245,37.01278104,137.026061,84,,4110400,1,20250520,1245,7,3,0,0,0,0,0,6,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997772.202505201245,36.38238104,136.486002,84,,4110410,1,20250520,1245,66,7,0,0,0,0,0,56,9,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997773.202505201245,37.01726704,136.967459,84,,4110430,1,20250520,1245,3,1,0,0,0,0,0,2,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997774.202505201245,36.80001258,136.9558319,84,,4110440,1,20250520,1245,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997775.202505201245,36.88168029,136.9757259,84,,4110450,1,20250520,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997776.202505201245,36.93083436,137.0132339,84,,4110460,1,20250520,1245,11,7,0,0,0,0,0,3,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997777.202505201245,36.84399971,137.4189931,84,,4110470,1,20250520,1245,37,12,1,0,0,0,0,43,9,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997778.202505201245,37.76610152,139.0265521,84,,4110480,1,20250520,1245,31,5,0,0,0,0,0,34,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997779.202505201245,37.77256795,139.0261587,84,,4110490,1,20250520,1245,34,3,0,0,0,0,0,26,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997780.202505201245,37.15944304,138.223379,84,,4110880,1,20250520,1245,23,6,0,0,0,0,0,30,7,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997782.202505201245,37.90111004,139.07252,84,,4310010,1,20250520,1245,100,10,0,0,0,0,0,97,9,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997783.202505201245,37.92162904,139.058415,84,,4310012,1,20250520,1245,45,2,0,0,0,0,0,36,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997784.202505201245,37.91719604,139.11685,84,,4310014,1,20250520,1245,136,15,0,0,0,0,0,154,23,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997785.202505201245,37.96990562,139.2601579,84,,4310020,1,20250520,1245,76,1,0,0,0,0,0,54,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997786.202505201245,37.95962643,139.290365,84,,4310030,1,20250520,1245,74,5,0,0,0,0,0,52,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997787.202505201245,38.11781604,139.451469,84,,4310040,1,20250520,1245,35,3,0,0,0,0,0,33,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997788.202505201245,37.85536904,139.017016,84,,4310060,1,20250520,1245,53,7,0,0,0,0,0,67,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997789.202505201245,37.21353504,138.30873,84,,4310070,1,20250520,1245,21,7,0,0,0,0,0,27,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997790.202505201245,37.15957304,138.228132,84,,4310080,1,20250520,1245,37,8,0,0,0,0,0,44,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997791.202505201245,37.11906804,138.031711,84,,4310090,1,20250520,1245,25,6,0,0,0,0,0,22,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997792.202505201245,37.04548804,137.853387,84,,4310100,1,20250520,1245,23,5,0,0,0,0,0,20,7,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997793.202505201245,37.05519204,137.905522,84,,4310110,1,20250520,1245,18,1,2,0,0,0,0,8,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997794.202505201245,36.94553607,137.53465,84,,4310120,1,20250520,1245,34,6,0,0,0,0,0,10,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997795.202505201245,36.77997832,137.3953897,84,,4310130,1,20250520,1245,49,9,0,0,0,0,0,46,5,1,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997796.202505201245,36.73255595,137.216084,84,,4310140,1,20250520,1245,50,9,0,0,0,0,0,39,9,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997797.202505201245,36.71823385,136.9457549,84,,4310150,1,20250520,1245,0,0,0,0,0,1,0,26,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997798.202505201245,36.69002472,136.8985641,84,,4310160,1,20250520,1245,21,2,0,0,0,0,0,18,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997799.202505201245,36.67647343,136.7734337,84,,4310180,1,20250520,1245,27,10,0,0,1,0,0,17,11,0,0,1,0,0,3,202505201245
t_travospublic_measure_5m.25997800.202505201245,36.68614026,136.7302394,84,,4310190,1,20250520,1245,40,9,0,0,1,0,0,34,17,0,0,1,0,0,3,202505201245
t_travospublic_measure_5m.25997801.202505201245,36.68324937,136.7232978,84,,4310200,1,20250520,1245,25,9,0,0,0,0,0,35,17,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997802.202505201245,36.56284137,136.5982425,84,,4310210,1,20250520,1245,114,14,0,0,0,0,0,112,21,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997803.202505201245,36.50450004,136.550432,84,,4310220,1,20250520,1245,104,14,0,0,0,0,0,99,19,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997804.202505201245,36.42391557,136.483165,84,,4310230,1,20250520,1245,60,11,0,0,0,0,0,50,10,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997805.202505201245,36.27854396,136.2915319,84,,4310250,1,20250520,1245,8,4,0,0,0,0,0,17,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997806.202505201245,37.07223115,138.8724017,84,,4310270,1,20250520,1245,20,0,0,0,0,0,0,12,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997807.202505201245,36.93595004,138.219789,84,,4310280,1,20250520,1245,20,1,0,0,0,0,0,15,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997808.202505201245,37.03447904,138.233052,84,,4310290,1,20250520,1245,19,3,0,0,0,0,0,20,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997809.202505201245,37.13536104,138.266363,84,,4310300,1,20250520,1245,66,8,0,0,0,0,0,90,10,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997810.202505201245,36.4692122,137.2416294,84,,4310310,1,20250520,1245,6,0,1,0,0,0,0,7,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997811.202505201245,36.51196447,137.2282451,84,,4310320,1,20250520,1245,9,2,2,0,0,0,0,9,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997812.202505201245,36.63659298,137.209239,84,,4310330,1,20250520,1245,40,4,0,0,0,0,0,31,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997813.202505201245,36.66535098,137.2099739,84,,4310340,1,20250520,1245,33,5,1,0,0,1,0,74,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997814.202505201245,37.85868304,139.114645,84,,4310350,1,20250520,1245,62,4,0,0,0,0,0,80,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997815.202505201245,37.44596704,138.637808,84,,4310360,1,20250520,1245,10,6,1,0,0,0,0,13,5,1,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997816.202505201245,37.65978236,138.8757271,84,,4310370,1,20250520,1245,30,6,0,0,0,0,0,17,9,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997817.202505201245,37.75046004,138.90062,84,,4310380,1,20250520,1245,20,8,0,0,0,0,0,18,7,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997818.202505201245,37.83731304,138.931687,84,,4310390,1,20250520,1245,64,10,0,0,0,0,0,46,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997819.202505201245,36.55433548,137.0083094,84,,4310400,1,20250520,1245,3,1,0,0,0,0,0,4,0,1,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997820.202505201245,36.95612064,136.8892354,84,,4310410,1,20250520,1245,30,1,0,0,0,0,0,13,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997821.202505201245,36.81057321,136.7629731,84,,4310420,1,20250520,1245,6,2,0,0,0,0,0,6,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997822.202505201245,36.68889769,136.7214257,84,,4310430,1,20250520,1245,66,8,0,0,0,0,0,75,25,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997823.202505201245,36.62649372,136.7029238,84,,4310440,1,20250520,1245,40,5,0,0,0,0,0,34,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997824.202505201245,36.60182504,136.700048,84,,4310441,1,20250520,1245,65,6,0,0,0,0,0,75,10,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997825.202505201245,36.57428004,136.686305,84,,4310450,1,20250520,1245,98,5,0,0,0,0,0,82,7,1,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997826.202505201245,36.9580882,137.048108,84,,4310460,1,20250520,1245,4,0,0,0,0,0,0,3,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997827.202505201245,36.77955371,137.0001501,84,,4310470,1,20250520,1245,82,17,2,0,0,0,0,60,9,1,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997828.202505201245,35.15213957,138.9246216,85,22,5110100,1,20250520,1245,95,10,1,0,0,0,0,60,7,2,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997829.202505201245,35.14274842,138.8710284,85,22,5110105,1,20250520,1245,0,0,0,0,1,1,0,0,0,0,0,1,1,0,3,202505201245
t_travospublic_measure_5m.25997830.202505201245,35.16311303,139.002312,85,22,5110107,1,20250520,1245,33,18,0,0,0,0,0,0,0,0,0,0,1,0,3,202505201245
t_travospublic_measure_5m.25997831.202505201245,35.11876776,138.9293772,85,22,5110109,1,20250520,1245,36,3,0,0,0,0,0,42,7,1,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997832.202505201245,35.10924329,138.9124954,85,22,5110111,1,20250520,1245,89,8,3,0,0,0,0,92,10,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997833.202505201245,35.13889003,138.739584,85,22,5110115,1,20250520,1245,69,12,0,0,0,0,0,42,17,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997834.202505201245,35.06126803,138.536991,85,22,5110120,1,20250520,1245,92,28,0,0,0,0,0,94,42,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997835.202505201245,34.99945503,138.431978,85,22,5110125,1,20250520,1245,55,4,0,0,0,0,0,71,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997836.202505201245,35.00292603,138.37946,85,22,5110130,1,20250520,1245,120,47,0,0,0,0,0,105,34,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997837.202505201245,34.94273103,138.326229,85,22,5110135,1,20250520,1245,64,24,0,0,0,0,0,78,40,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997838.202505201245,34.87443903,138.231472,85,22,5110140,1,20250520,1245,61,23,0,0,0,0,0,69,22,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997839.202505201245,34.83177073,138.1182557,85,22,5110145,1,20250520,1245,65,30,0,0,0,0,0,50,23,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997840.202505201245,34.73805952,137.853806,85,22,5110148,1,20250520,1245,118,30,0,0,0,0,0,132,30,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997841.202505201245,34.73141595,137.7966642,85,22,5110150,1,20250520,1245,167,19,3,0,0,0,0,128,32,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997842.202505201245,34.67742179,137.6802735,85,22,5110155,1,20250520,1245,53,23,0,0,0,0,0,65,25,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997843.202505201245,34.67846877,137.608459,85,22,5110158,1,20250520,1245,54,21,0,0,0,0,0,69,32,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997844.202505201245,34.67701253,137.5025406,85,22,5110160,1,20250520,1245,49,27,0,0,0,0,0,52,30,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997845.202505201245,34.79825928,137.3662126,85,23,5110170,1,20250520,1245,59,11,0,0,0,0,0,81,16,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997846.202505201245,34.92391956,137.2032416,85,23,5110175,1,20250520,1245,65,13,0,0,0,0,0,58,11,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997847.202505201245,35.12246228,136.7712316,85,23,5110180,1,20250520,1245,37,7,0,0,0,0,0,32,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997848.202505201245,35.02683417,136.6459825,85,24,5110185,1,20250520,1245,45,15,0,0,0,0,0,28,7,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997849.202505201245,34.91439437,136.5686551,85,24,5110190,1,20250520,1245,41,25,0,0,0,0,0,41,27,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997850.202505201245,35.23002111,136.9279236,85,23,5110250,1,20250520,1245,61,12,0,0,0,0,0,67,10,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997851.202505201245,35.22358825,136.8807274,85,23,5110255,1,20250520,1245,88,16,0,0,0,0,0,56,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997852.202505201245,34.93857864,138.9422778,85,22,5111410,1,20250520,1245,17,3,0,0,0,0,0,21,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997853.202505201245,35.09294534,138.9461249,85,22,5111440,1,20250520,1245,37,4,0,0,0,0,0,36,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997854.202505201245,34.77339303,138.947342,85,22,5111460,1,20250520,1245,11,0,0,0,0,0,0,8,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997855.202505201245,35.2514917,136.9747388,85,23,5111910,1,20250520,1245,103,26,0,0,0,0,0,95,28,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997856.202505201245,35.33014667,137.0762497,85,21,5111920,1,20250520,1245,39,19,0,0,0,0,0,59,15,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997857.202505201245,35.36635604,137.2135359,85,21,5111930,1,20250520,1245,58,7,0,0,0,0,0,53,8,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997858.202505201245,35.47749039,137.4827895,85,21,5111940,1,20250520,1245,87,17,0,0,0,0,0,85,18,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997859.202505201245,35.54294722,137.5415325,85,21,5111950,1,20250520,1245,24,9,0,0,0,0,0,20,7,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997860.202505201245,35.7937255,137.6867026,85,20,5111960,1,20250520,1245,19,6,0,0,0,0,0,22,8,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997861.202505201245,35.86568255,137.7375698,85,20,5111970,1,20250520,1245,23,10,0,0,0,0,0,37,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997862.202505201245,35.3596912,136.4557958,85,21,5112190,1,20250520,1245,10,8,0,0,0,0,0,20,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997863.202505201245,35.38091091,136.7844039,85,21,5112240,1,20250520,1245,100,24,0,0,0,0,0,83,19,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997864.202505201245,34.84762104,137.1591783,85,23,5112310,1,20250520,1245,0,0,0,0,0,1,0,46,33,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997865.202505201245,34.93540506,137.0426846,85,23,5112320,1,20250520,1245,88,63,0,0,0,0,0,107,49,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997866.202505201245,35.02077129,137.0130622,85,23,5112325,1,20250520,1245,174,85,0,0,0,0,0,151,51,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997867.202505201245,35.04312062,136.9841158,85,23,5112330,1,20250520,1245,154,81,0,0,0,0,0,165,76,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997868.202505201245,35.06974911,136.7566216,85,23,5112340,1,20250520,1245,70,50,0,0,0,0,0,51,41,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997869.202505201245,35.009122,136.6732612,85,24,5112350,1,20250520,1245,50,37,0,0,0,0,0,63,44,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997870.202505201245,34.75468373,136.5225828,85,24,5112355,1,20250520,1245,118,4,0,0,0,0,0,96,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997871.202505201245,34.55848483,136.6473028,85,24,5112360,1,20250520,1245,69,7,0,0,0,0,0,67,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997872.202505201245,34.7830207,136.5006557,85,24,5112370,1,20250520,1245,54,15,0,0,0,0,0,33,13,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997873.202505201245,34.74150673,136.4838785,85,24,5112375,1,20250520,1245,49,10,0,0,0,0,0,53,11,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997874.202505201245,34.83945203,136.260335,85,24,5112550,1,20250520,1245,58,65,0,0,0,0,0,64,55,0,0,0,0,0,3,202505201245
