FID,地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・自動車交通量,上り・小型交通量,上り・大型交通量,上り・小型大型判別不能交通量,下り・自動車交通量,下り・小型交通量,下り・大型交通量,下り・小型大型判別不能交通量,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,道路種別,時間コード,lat,lng,lng2,lat2,color
t_travospublic_measure_5m_img.23716145.202505141410,81,08,1811540,1,20250514,1410,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505141410,43.81153304082013,143.553741,,,blue
t_travospublic_measure_5m_img.23716146.202505141410,81,07,1811550,1,20250514,1410,,,,,,,,,1,,,,,,,,,,3,202505141410,43.614803040780444,143.623559,,,blue
t_travospublic_measure_5m_img.23716147.202505141410,81,07,1811560,1,20250514,1410,,,,,,,,,1,,,,,,,,,,3,202505141410,42.950000040603264,143.426667,,,blue
t_travospublic_measure_5m_img.23716148.202505141410,81,07,1811570,1,20250514,1410,,,,,,,,,1,,,,,,,,,,3,202505141410,42.919389040593515,143.382667,,,blue
t_travospublic_measure_5m_img.23716149.202505141410,81,06,1811580,1,20250514,1410,,,,,,,,,1,,,,,,,,,,3,202505141410,43.65168204078832,144.260814,,,blue
t_travospublic_measure_5m_img.23716150.202505141410,81,06,1811590,1,20250514,1410,,,,,,,,,1,,,,,,,,,,3,202505141410,43.48222204075039,144.542778,,,blue
t_travospublic_measure_5m_img.23716151.202505141410,81,06,1811600,1,20250514,1410,9,7,2,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,43.415912040734376,144.740463,,,blue
t_travospublic_measure_5m_img.23716152.202505141410,81,08,1811610,1,20250514,1410,,,,,,,,,1,,,,,,,,,,3,202505141410,43.96614504084723,144.326697,,,blue
t_travospublic_measure_5m_img.23716153.202505141410,81,08,1811620,1,20250514,1410,,,,,,,,,1,,,,,,,,,,3,202505141410,43.91012304083783,144.542023,,,blue
t_travospublic_measure_5m_img.23716154.202505141410,81,08,1811630,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,43.888827040834144,144.736391,,,blue
t_travospublic_measure_5m_img.23716155.202505141410,81,06,1811640,1,20250514,1410,4,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,43.73179504080475,144.960789,,,blue
t_travospublic_measure_5m_img.23716156.202505141410,81,06,1811650,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,43.69435704079721,145.112266,,,blue
t_travospublic_measure_5m_img.23716157.202505141410,81,06,1811660,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,43.37687304072465,145.283748,,,blue
t_travospublic_measure_5m_img.23716158.202505141410,81,06,1811670,1,20250514,1410,16,7,9,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,43.225599040684756,144.69552000000002,,,blue
t_travospublic_measure_5m_img.23716159.202505141410,81,06,1811680,1,20250514,1410,8,7,1,0,12,9,3,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,43.384169040726476,144.866826,,,blue
t_travospublic_measure_5m_img.23716160.202505141410,81,06,1811690,1,20250514,1410,19,15,4,0,10,9,1,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,43.60985404077937,145.077277,,,blue
t_travospublic_measure_5m_img.23716161.202505141410,81,07,1811700,1,20250514,1410,,,,,,,,,1,,,,,,,,,,3,202505141410,43.353586040718724,143.261308,,,blue
t_travospublic_measure_5m_img.23716162.202505141410,81,07,1811710,1,20250514,1410,,,,,,,,,1,,,,,,,,,,3,202505141410,43.571286040770886,143.120781,,,blue
t_travospublic_measure_5m_img.23716163.202505141410,81,04,1811720,1,20250514,1410,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,43.66638904079141,143.0375,,,blue
t_travospublic_measure_5m_img.23716164.202505141410,81,04,1811730,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,43.90888904083762,142.97333300000003,,,blue
t_travospublic_measure_5m_img.23716165.202505141410,81,04,1811740,1,20250514,1410,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,43.938889040842724,142.945556,,,blue
t_travospublic_measure_5m_img.23716166.202505141410,81,01,1811750,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,42.99055604061596,141.606111,,,blue
t_travospublic_measure_5m_img.23716167.202505141410,81,01,1811760,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,42.94269504060095,141.76061,,,blue
t_travospublic_measure_5m_img.23716168.202505141410,81,01,1811770,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,42.950353040603375,141.802672,,,blue
t_travospublic_measure_5m_img.23716169.202505141410,81,01,1811780,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,1,3,202505141410,42.91325204059154,141.966963,,,blue
t_travospublic_measure_5m_img.23716170.202505141410,81,01,1811790,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,42.92852504059643,142.063994,,,blue
t_travospublic_measure_5m_img.23716171.202505141410,81,05,1811800,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,42.9641030406077,142.63981100000004,,,blue
t_travospublic_measure_5m_img.23716172.202505141410,81,01,1811810,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,43.18243804067272,141.523454,,,blue
t_travospublic_measure_5m_img.23716173.202505141410,81,01,1811840,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,43.71586004080156,141.885874,,,blue
t_travospublic_measure_5m_img.23716174.202505141410,81,01,1811850,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,43.76892104081203,141.884179,,,blue
t_travospublic_measure_5m_img.23716175.202505141410,81,01,1811860,1,20250514,1410,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,43.80589304081908,141.905599,,,blue
t_travospublic_measure_5m_img.23716176.202505141410,81,01,1811870,1,20250514,1410,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505141410,43.917356040839074,142.125632,,,blue
t_travospublic_measure_5m_img.23716177.202505141410,81,04,1811880,1,20250514,1410,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505141410,44.74083304092855,142.253333,,,blue
t_travospublic_measure_5m_img.23716178.202505141410,81,10,1811890,1,20250514,1410,7,6,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,44.82012704093172,142.283995,,,blue
t_travospublic_measure_5m_img.23716179.202505141410,81,10,1811900,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,1,3,202505141410,45.044836040935564,142.315288,,,blue
t_travospublic_measure_5m_img.23716180.202505141410,81,10,1811910,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,45.10707504093527,142.363412,,,blue
t_travospublic_measure_5m_img.23716181.202505141410,81,03,1811920,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,42.98635304061466,140.606197,,,blue
t_travospublic_measure_5m_img.23716182.202505141410,81,03,1811930,1,20250514,1410,5,4,1,0,10,6,4,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,42.88083304058103,140.878055,,,blue
t_travospublic_measure_5m_img.23716183.202505141410,81,03,1811940,1,20250514,1410,10,8,2,0,12,7,5,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,42.80440904055563,140.891961,,,blue
t_travospublic_measure_5m_img.23716184.202505141410,81,03,1811950,1,20250514,1410,13,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,42.75773904053971,141.013347,,,blue
t_travospublic_measure_5m_img.23716185.202505141410,81,01,1811990,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,1,3,202505141410,42.74221004053433,141.402953,,,blue
t_travospublic_measure_5m_img.23716186.202505141410,81,02,1812000,1,20250514,1410,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,42.16954304031129,140.05216,,,blue
t_travospublic_measure_5m_img.23716187.202505141410,81,02,1812010,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,41.76194404012323,140.856944,,,blue
t_travospublic_measure_5m_img.23716188.202505141410,81,02,1812020,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,41.714722040099886,140.9975,,,blue
t_travospublic_measure_5m_img.23716189.202505141410,81,02,1812030,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,41.87888904017965,141.092222,,,blue
t_travospublic_measure_5m_img.23716190.202505141410,81,02,1812040,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,41.9566670402161,140.928611,,,blue
t_travospublic_measure_5m_img.23716191.202505141410,81,02,1812050,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,42.013056040241956,140.853611,,,blue
t_travospublic_measure_5m_img.23716192.202505141410,81,02,1812060,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,42.042500040255284,140.813056,,,blue
t_travospublic_measure_5m_img.23716193.202505141410,81,02,1812070,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,42.12805604029326,140.711389,,,blue
t_travospublic_measure_5m_img.23716194.202505141410,81,02,1812080,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,42.118611040289125,140.632778,,,blue
t_travospublic_measure_5m_img.23716195.202505141410,81,06,1812090,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,43.89994004083609,145.099582,,,blue
t_travospublic_measure_5m_img.23716196.202505141410,81,05,1812130,1,20250514,1410,3,2,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,42.02778604024864,143.231184,,,blue
t_travospublic_measure_5m_img.23716197.202505141410,81,07,1812150,1,20250514,1410,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,42.16202804030805,143.324389,,,blue
t_travospublic_measure_5m_img.23716198.202505141410,81,07,1812160,1,20250514,1410,4,3,1,0,13,10,3,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,42.28172204035879,143.318222,,,blue
t_travospublic_measure_5m_img.23716199.202505141410,81,07,1812170,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,42.31167604037116,143.321044,,,blue
t_travospublic_measure_5m_img.23716200.202505141410,81,07,1812180,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,42.68446104051403,143.603341,,,blue
t_travospublic_measure_5m_img.23716201.202505141410,81,07,1812190,1,20250514,1410,1,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,42.69532104051788,143.615947,,,blue
t_travospublic_measure_5m_img.23716202.202505141410,81,07,1812200,1,20250514,1410,7,4,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,42.74108304053393,143.63151,,,blue
t_travospublic_measure_5m_img.23716203.202505141410,81,01,1812210,1,20250514,1410,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,42.85600604057288,141.704289,,,blue
t_travospublic_measure_5m_img.23716204.202505141410,81,01,1812220,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,42.969962040609545,141.672998,,,blue
t_travospublic_measure_5m_img.23716205.202505141410,81,01,1812230,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,43.02096904062534,141.663755,,,blue
t_travospublic_measure_5m_img.23716206.202505141410,81,03,1812240,1,20250514,1410,73,46,27,0,40,26,14,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,43.14450004066195,141.187805,,,blue
t_travospublic_measure_5m_img.23716207.202505141410,81,06,1812250,1,20250514,1410,4,1,3,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,43.68733204079576,144.466438,,,blue
t_travospublic_measure_5m_img.23716208.202505141410,81,03,1812260,1,20250514,1410,10,9,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,42.99111104061613,140.875833,,,blue
t_travospublic_measure_5m_img.23716209.202505141410,81,04,1812280,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,43.8908760408345,142.588463,,,blue
t_travospublic_measure_5m_img.23716210.202505141410,81,04,1812290,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,43.85300304082776,142.702054,,,blue
t_travospublic_measure_5m_img.23716211.202505141410,81,01,1812300,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,43.578650040772516,141.414894,,,blue
t_travospublic_measure_5m_img.23716212.202505141410,81,01,1812310,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,43.548241040765674,141.621516,,,blue
t_travospublic_measure_5m_img.23716213.202505141410,81,01,1812320,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,43.542762040764444,141.638006,,,blue
t_travospublic_measure_5m_img.23716214.202505141410,81,01,1812330,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,43.55901004076813,141.903362,,,blue
t_travospublic_measure_5m_img.23716215.202505141410,81,01,1812340,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,42.995832040617586,142.00991,,,blue
t_travospublic_measure_5m_img.23716216.202505141410,81,01,1812350,1,20250514,1410,43,43,0,0,33,31,2,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,42.979904040612645,141.346302,,,blue
t_travospublic_measure_5m_img.23716217.202505141410,81,01,1812360,1,20250514,1410,8,8,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,42.87625504057954,141.358278,,,blue
t_travospublic_measure_5m_img.23716218.202505141410,81,01,1812370,1,20250514,1410,8,8,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,42.83639604056636,141.300884,,,blue
t_travospublic_measure_5m_img.23716219.202505141410,81,01,1812380,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,42.80255304055502,141.327921,,,blue
t_travospublic_measure_5m_img.23716220.202505141410,82,,2810180,1,20250514,1410,,,,,,,,,1,,,,0,,,,,,3,202505141410,38.89166803813703,141.115835,,,blue
t_travospublic_measure_5m_img.23716221.202505141410,82,,2810190,1,20250514,1410,,,,,,,,,1,,,,0,,,,,,3,202505141410,39.03166703825964,141.1175,,,blue
t_travospublic_measure_5m_img.23716222.202505141410,82,,2810200,1,20250514,1410,,,,,,,,,1,,,,0,,,,,,3,202505141410,39.0450020382712,141.129544,,,blue
t_travospublic_measure_5m_img.23716223.202505141410,82,,2810220,1,20250514,1410,65,48,17,0,70,63,7,0,0,,,,0,,,,,,3,202505141410,39.29444503848296,141.105556,,,blue
t_travospublic_measure_5m_img.23716224.202505141410,82,,2810230,1,20250514,1410,,,,,,,,,1,,,,0,,,,,,3,202505141410,39.344446038524424,141.106946,,,blue
t_travospublic_measure_5m_img.23716225.202505141410,82,,2810240,1,20250514,1410,,,,,,,,,1,,,,0,,,,,,3,202505141410,39.651946038772245,141.164724,,,blue
t_travospublic_measure_5m_img.23716226.202505141410,82,,2810250,1,20250514,1410,,,,,,,,,1,,,,0,,,,,,3,202505141410,39.888889038954595,141.19528,,,blue
t_travospublic_measure_5m_img.23716227.202505141410,82,,2810270,1,20250514,1410,,,,,,,,,1,,,,0,,,,,,3,202505141410,40.27277803923393,141.293058,,,blue
t_travospublic_measure_5m_img.23716228.202505141410,82,,2810280,1,20250514,1410,44,30,14,0,33,25,8,0,0,,,,0,,,,,,3,202505141410,40.41445803933193,141.298913,,,blue
t_travospublic_measure_5m_img.23716229.202505141410,82,,2810290,1,20250514,1410,35,29,6,0,39,36,3,0,0,,,,0,,,,,,3,202505141410,40.718083039532594,141.156692,,,blue
t_travospublic_measure_5m_img.23716230.202505141410,82,,2810300,1,20250514,1410,23,18,5,0,40,26,14,0,0,,,,0,,,,,,3,202505141410,40.907508039651255,141.061111,,,blue
t_travospublic_measure_5m_img.23716231.202505141410,82,,2810310,1,20250514,1410,56,49,7,0,60,52,8,0,0,,,,0,,,,,,3,202505141410,40.8547220396187,140.839178,,,blue
t_travospublic_measure_5m_img.23716232.202505141410,82,,2810370,1,20250514,1410,37,34,3,0,34,31,3,0,0,,,,0,,,,,,3,202505141410,38.82440303807722,139.8377,,,blue
t_travospublic_measure_5m_img.23716233.202505141410,82,,2810390,1,20250514,1410,,,,,,,,,1,,,,0,,,,,,3,202505141410,39.06557303828897,139.881432,,,blue
t_travospublic_measure_5m_img.23716234.202505141410,82,,2810400,1,20250514,1410,27,24,3,0,19,17,2,0,0,,,,0,,,,,,3,202505141410,39.26847903846129,139.923131,,,blue
t_travospublic_measure_5m_img.23716235.202505141410,82,,2810430,1,20250514,1410,26,18,8,0,36,29,7,0,0,,,,0,,,,,,3,202505141410,39.976642039020206,140.07770900000003,,,blue
t_travospublic_measure_5m_img.23716236.202505141410,82,,2810450,1,20250514,1410,,,,,,,,,1,,,,0,,,,,,3,202505141410,40.278639039238044,140.449111,,,blue
t_travospublic_measure_5m_img.23716237.202505141410,82,,2810460,1,20250514,1410,,,,,,,,,1,,,,0,,,,,,3,202505141410,40.275306039235716,140.516861,,,blue
t_travospublic_measure_5m_img.23716238.202505141410,82,,2810470,1,20250514,1410,27,24,3,0,19,14,5,0,0,,,,0,,,,,,3,202505141410,40.317917039265446,140.578139,,,blue
t_travospublic_measure_5m_img.23716239.202505141410,82,,2810480,1,20250514,1410,29,23,6,0,36,25,11,0,0,,,,0,,,,,,3,202505141410,40.577502039441285,140.518889,,,blue
t_travospublic_measure_5m_img.23716240.202505141410,82,,2810490,1,20250514,1410,,,,,,,,,1,,,,0,,,,,,3,202505141410,40.711137039528154,140.580013,,,blue
t_travospublic_measure_5m_img.23716241.202505141410,82,,2810510,1,20250514,1410,,,,,,,,,1,,,,0,,,,,,3,202505141410,37.931619037229716,140.126356,,,blue
t_travospublic_measure_5m_img.23716242.202505141410,82,,2810520,1,20250514,1410,,,,,,,,,1,,,,0,,,,,,3,202505141410,38.05191103734962,140.17323,,,blue
t_travospublic_measure_5m_img.23716243.202505141410,82,,2810530,1,20250514,1410,,,,,,,,,1,,,,0,,,,,,3,202505141410,38.207931037502526,140.318236,,,blue
t_travospublic_measure_5m_img.23716244.202505141410,82,,2810540,1,20250514,1410,,,,,,,,,1,,,,0,,,,,,3,202505141410,38.69290503795864,140.319386,,,blue
t_travospublic_measure_5m_img.23716245.202505141410,82,,2810550,1,20250514,1410,,,,,,,,,1,,,,0,,,,,,3,202505141410,38.84374903809449,140.331102,,,blue
t_travospublic_measure_5m_img.23716246.202505141410,82,,2810570,1,20250514,1410,,,,,,,,,1,,,,0,,,,,,3,202505141410,38.989511038222986,140.362649,,,blue
t_travospublic_measure_5m_img.23716247.202505141410,82,,2810580,1,20250514,1410,37,29,8,0,37,28,9,0,0,,,,0,,,,,,3,202505141410,39.260555038454655,140.543611,,,blue
t_travospublic_measure_5m_img.23716248.202505141410,82,,2810590,1,20250514,1410,39,33,6,0,48,40,8,0,0,,,,0,,,,,,3,202505141410,39.44138803860391,140.505,,,blue
t_travospublic_measure_5m_img.23716249.202505141410,82,,2810600,1,20250514,1410,16,12,4,0,36,30,6,0,0,,,,0,,,,,,3,202505141410,39.51138803866052,140.380833,,,blue
t_travospublic_measure_5m_img.23716250.202505141410,82,,2810610,1,20250514,1410,25,23,2,0,37,28,9,0,0,,,,0,,,,,,3,202505141410,39.63750003876089,140.300833,,,blue
t_travospublic_measure_5m_img.23716251.202505141410,82,,2810620,1,20250514,1410,88,76,12,0,61,29,32,0,0,,,,0,,,,,,3,202505141410,39.67388903878944,140.152222,,,blue
t_travospublic_measure_5m_img.23716252.202505141410,82,,2810630,1,20250514,1410,98,80,18,0,94,73,21,0,0,,,,0,,,,,,3,202505141410,39.69425003880535,140.122194,,,blue
t_travospublic_measure_5m_img.23716253.202505141410,82,,2810640,1,20250514,1410,,,,,,,,,1,,,,0,,,,,,3,202505141410,38.42574103771099,140.376255,,,blue
t_travospublic_measure_5m_img.23716254.202505141410,82,,2810960,1,20250514,1410,,,,,,,,,1,,,,0,,,,,,3,202505141410,40.26398203922775,141.40187,,,blue
t_travospublic_measure_5m_img.23716255.202505141410,82,,2810970,1,20250514,1410,17,14,3,0,16,15,1,0,0,,,,0,,,,,,3,202505141410,40.4453010393529,141.638612,,,blue
t_travospublic_measure_5m_img.23716256.202505141410,82,,2810980,1,20250514,1410,76,71,5,0,98,89,9,0,0,,,,0,,,,,,3,202505141410,40.30396403925574,141.3059,,,blue
t_travospublic_measure_5m_img.23716257.202505141410,82,,2810990,1,20250514,1410,41,33,8,0,37,30,7,0,0,,,,0,,,,,,3,202505141410,40.60361303945845,141.404748,,,blue
t_travospublic_measure_5m_img.23716258.202505141410,82,,2811030,1,20250514,1410,5,4,1,0,9,7,2,0,0,,,,0,,,,,,3,202505141410,39.608922038738314,140.57135,,,blue
t_travospublic_measure_5m_img.23716259.202505141410,82,,2811080,1,20250514,1410,10,8,2,0,10,8,2,0,0,,,,0,,,,,,3,202505141410,38.73957803800097,140.241932,,,blue
t_travospublic_measure_5m_img.23716260.202505141410,82,,2811090,1,20250514,1410,21,16,5,0,39,26,13,0,0,,,,0,,,,,,3,202505141410,38.73790803799946,140.135331,,,blue
t_travospublic_measure_5m_img.23716261.202505141410,82,,2811100,1,20250514,1410,,,,,,,,,1,,,,0,,,,,,3,202505141410,38.79085003804716,139.993766,,,blue
t_travospublic_measure_5m_img.23716262.202505141410,82,,2811180,1,20250514,1410,,,,,,,,,1,,,,0,,,,,,3,202505141410,38.49628003777725,139.970303,,,blue
t_travospublic_measure_5m_img.23716263.202505141410,83,,3810010,1,20250514,1410,56,49,7,0,29,23,6,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,35.23222203411103,139.112514,,,blue
t_travospublic_measure_5m_img.23716264.202505141410,83,,3810040,1,20250514,1410,51,47,4,0,60,48,12,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,35.26450803415279,139.182925,,,blue
t_travospublic_measure_5m_img.23716265.202505141410,83,,3810060,1,20250514,1410,97,82,15,0,69,52,17,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,35.725261072361086,139.78833095668,,,blue
t_travospublic_measure_5m_img.23716266.202505141410,83,,3810070,1,20250514,1410,100,84,16,0,48,36,12,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,35.735055772282294,139.795343463609,,,blue
t_travospublic_measure_5m_img.23716267.202505141410,83,,3810080,1,20250514,1410,0,0,0,0,116,90,26,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,35.73896290498206,139.797270681572,,,blue
t_travospublic_measure_5m_img.23716268.202505141410,83,,3810100,1,20250514,1410,21,19,2,0,25,21,4,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,36.53972203571964,139.883611,,,blue
t_travospublic_measure_5m_img.23716269.202505141410,83,,3810110,1,20250514,1410,44,33,11,0,43,30,13,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,36.91694403615054,139.999722,,,blue
t_travospublic_measure_5m_img.23716270.202505141410,83,,3810140,1,20250514,1410,67,45,22,0,49,28,21,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,35.9900520350645,139.793529,,,blue
t_travospublic_measure_5m_img.23716271.202505141410,83,,3810151,1,20250514,1410,48,23,25,0,51,16,35,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,36.07984803517367,139.770041,,,blue
t_travospublic_measure_5m_img.23716272.202505141410,83,,3810160,1,20250514,1410,102,53,49,0,86,41,45,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,36.167500035279446,139.779444,,,blue
t_travospublic_measure_5m_img.23716273.202505141410,83,,3810180,1,20250514,1410,61,38,23,0,103,57,46,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,36.296506035433666,139.841547,,,blue
t_travospublic_measure_5m_img.23716274.202505141410,83,,3810200,1,20250514,1410,76,58,18,0,74,55,19,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,36.57174703575683,139.941692,,,blue
t_travospublic_measure_5m_img.23716275.202505141410,83,,3810210,1,20250514,1410,137,126,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,35.694558518577544,139.78420024258003,,,blue
t_travospublic_measure_5m_img.23716276.202505141410,83,,3810220,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,35.73416286894769,139.831977693081,,,blue
t_travospublic_measure_5m_img.23716277.202505141410,83,,3810260,1,20250514,1410,97,81,16,0,91,71,20,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,35.83796603487771,139.939917,,,blue
t_travospublic_measure_5m_img.23716278.202505141410,83,,3810280,1,20250514,1410,103,88,15,0,74,57,17,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,35.895306034948405,140.059167,,,blue
t_travospublic_measure_5m_img.23716279.202505141410,83,,3810290,1,20250514,1410,59,47,12,0,95,71,24,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,36.06811403515946,140.179269,,,blue
t_travospublic_measure_5m_img.23716280.202505141410,83,,3810300,1,20250514,1410,,,,,,,,,1,,,,,,,,,,3,202505141410,36.078239035171734,140.177747,,,blue
t_travospublic_measure_5m_img.23716281.202505141410,83,,3810320,1,20250514,1410,7,7,0,0,93,72,21,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,36.378875035531216,140.500661,,,blue
t_travospublic_measure_5m_img.23716282.202505141410,83,,3810330,1,20250514,1410,0,0,0,0,57,43,14,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,36.655972035854084,140.701006,,,blue
t_travospublic_measure_5m_img.23716283.202505141410,83,,3810340,1,20250514,1410,39,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,36.794736036012644,140.752922,,,blue
t_travospublic_measure_5m_img.23716284.202505141410,83,,3810350,1,20250514,1410,50,45,5,0,52,39,13,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,35.92645303498668,140.111775,,,blue
t_travospublic_measure_5m_img.23716285.202505141410,83,,3810360,1,20250514,1410,99,81,18,0,120,105,15,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,35.694040942069805,139.789910543304,,,blue
t_travospublic_measure_5m_img.23716286.202505141410,83,,3810370,1,20250514,1410,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141410,35.702867388707524,139.866257828687,,,blue
t_travospublic_measure_5m_img.23716287.202505141410,83,,3810380,1,20250514,1410,128,114,14,0,105,90,15,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,35.628891034617155,140.088076,,,blue
t_travospublic_measure_5m_img.23716288.202505141410,83,,3810390,1,20250514,1410,43,33,10,0,79,63,16,0,0,0,0,0,0,0,0,0,0,0,3,202505141410,35.62349099143046,139.737976826575,,,blue
